data,par_moeda,moeda_base,moeda_cotada,bid,ask,high,low,fonte,confiabilidade
2026-03-04,BTC-BRL,BTC,BRL,373092.803218,373830.21033046,374505.54922795,370890.13444948,awesomeapi,market_api
2026-03-05,BTC-BRL,BTC,BRL,370487.53569336,370755.86781509,372265.87359051,367620.52317797,awesomeapi,market_api
2026-03-06,BTC-BRL,BTC,BRL,380955.38812244,381245.55925703,383489.05020271,378923.52134488,awesomeapi,market_api
2026-03-07,BTC-BRL,BTC,BRL,407501.41556813,407736.69438196,411358.25425314,405338.06181577,awesomeapi,market_api
2026-03-08,BTC-BRL,BTC,BRL,436277.92714992,437009.08087958,438603.51009149,432133.77435089,awesomeapi,market_api
2026-03-09,BTC-BRL,BTC,BRL,418399.25951512,418790.75800414,420615.87402279,415022.39510652,awesomeapi,market_api
2026-03-10,BTC-BRL,BTC,BRL,405667.9311673,406079.88734608,407661.73086431,401628.05243588,awesomeapi,market_api
2026-03-11,BTC-BRL,BTC,BRL,427562.70465544,428132.82608179,430775.85703521,424506.6156207,awesomeapi,market_api
2026-03-12,BTC-BRL,BTC,BRL,412580.97727139,413299.64639063,416250.72036005,409896.70519214,awesomeapi,market_api
2026-03-13,BTC-BRL,BTC,BRL,394308.203262,394679.57617865,395168.74226577,391581.47291943,awesomeapi,market_api
2026-03-14,BTC-BRL,BTC,BRL,388386.95797459,389062.05344716,390563.60216661,387098.42632372,awesomeapi,market_api
2026-03-15,BTC-BRL,BTC,BRL,394876.10195788,395244.17509786,397276.91368601,391443.26640731,awesomeapi,market_api
2026-03-16,BTC-BRL,BTC,BRL,394250.6637292,394549.35974881,396969.88901506,391086.03379308,awesomeapi,market_api
2026-03-17,BTC-BRL,BTC,BRL,386062.18518665,386797.27510595,387194.74861485,382428.90258728,awesomeapi,market_api
2026-03-18,BTC-BRL,BTC,BRL,377724.23178815,378253.87719805,380796.49439672,376806.28723769,awesomeapi,market_api
2026-03-19,BTC-BRL,BTC,BRL,369062.3362867,369527.06778608,371638.77425653,367418.28510376,awesomeapi,market_api
2026-03-20,BTC-BRL,BTC,BRL,358439.67521739,358850.97589559,360746.01411649,356138.35503436,awesomeapi,market_api
2026-03-21,BTC-BRL,BTC,BRL,387780.52573019,387998.76561955,389919.46654559,386341.64854692,awesomeapi,market_api
2026-03-22,BTC-BRL,BTC,BRL,392594.00176747,393330.13225201,396446.38534195,390867.69717068,awesomeapi,market_api
2026-03-23,BTC-BRL,BTC,BRL,405563.95977303,405873.31507802,407087.27147374,403202.75908172,awesomeapi,market_api
2026-03-24,BTC-BRL,BTC,BRL,399432.76088137,400156.4365406,401829.47317011,398456.89212647,awesomeapi,market_api
2026-03-25,BTC-BRL,BTC,BRL,397631.92478908,397854.53043494,399150.53183376,394155.75881732,awesomeapi,market_api
2026-03-26,BTC-BRL,BTC,BRL,388496.5741318,389052.9870201,391023.22486067,386728.23223177,awesomeapi,market_api
2026-03-27,BTC-BRL,BTC,BRL,353217.28115011,353886.32346259,354859.53874651,350151.51222502,awesomeapi,market_api
2026-03-28,BTC-BRL,BTC,BRL,336887.93155654,337509.10414688,338864.34528246,333803.95359576,awesomeapi,market_api
2026-03-29,BTC-BRL,BTC,BRL,316212.56205188,316501.96134795,318510.62654106,315357.61498947,awesomeapi,market_api
2026-03-30,BTC-BRL,BTC,BRL,291945.64093888,292299.15830119,293037.12479898,291215.16193378,awesomeapi,market_api
2026-03-31,BTC-BRL,BTC,BRL,280315.23775413,280456.96184803,281604.13196349,278432.57200846,awesomeapi,market_api
2026-04-01,BTC-BRL,BTC,BRL,293875.05254943,294222.66133921,295172.26240221,290956.99075528,awesomeapi,market_api
2026-04-02,BTC-BRL,BTC,BRL,294005.74881535,294567.09033412,294889.30266953,292441.38555919,awesomeapi,market_api
2026-04-03,BTC-BRL,BTC,BRL,307873.92109971,308327.50263491,310296.25044532,306355.80180221,awesomeapi,market_api
2026-04-04,BTC-BRL,BTC,BRL,312918.24755281,313424.99447212,313854.8744837,311461.76925601,awesomeapi,market_api
2026-04-05,BTC-BRL,BTC,BRL,322114.77682016,322621.99477734,324371.33975256,319313.12501442,awesomeapi,market_api
2026-04-06,BTC-BRL,BTC,BRL,312602.27816348,312780.55072061,313663.60470608,311855.79747198,awesomeapi,market_api
2026-04-07,BTC-BRL,BTC,BRL,318960.07188724,319211.46707335,319608.92039571,317035.5681109,awesomeapi,market_api
2026-04-08,BTC-BRL,BTC,BRL,327733.06808801,328156.65376871,330113.4373601,326068.4136537,awesomeapi,market_api
2026-04-09,BTC-BRL,BTC,BRL,321774.01070409,321936.44593669,324152.28400175,320990.70699428,awesomeapi,market_api
2026-04-10,BTC-BRL,BTC,BRL,328719.15294764,329310.6027396,329436.16565074,326666.69597633,awesomeapi,market_api
2026-04-11,BTC-BRL,BTC,BRL,335890.67786782,336509.51506797,338100.81051702,333584.0044047,awesomeapi,market_api
2026-04-12,BTC-BRL,BTC,BRL,330101.82313831,330604.37552544,331085.28585502,327659.26216033,awesomeapi,market_api
2026-04-13,BTC-BRL,BTC,BRL,317790.05005867,318368.59711674,320902.41165667,316028.08982211,awesomeapi,market_api
2026-04-14,BTC-BRL,BTC,BRL,305254.98309334,305565.3533189,307705.10517131,303318.75247408,awesomeapi,market_api
2026-04-15,BTC-BRL,BTC,BRL,306789.71173031,307061.51421733,307825.82129699,305758.33306808,awesomeapi,market_api
2026-04-16,BTC-BRL,BTC,BRL,310914.60537203,311284.20994542,311959.58788227,310243.72889972,awesomeapi,market_api
2026-04-17,BTC-BRL,BTC,BRL,302912.15962894,303087.28319373,305771.37063151,302129.52829032,awesomeapi,market_api
2026-04-18,BTC-BRL,BTC,BRL,303799.83975864,303985.08810163,305504.00725779,302596.54866714,awesomeapi,market_api
2026-04-19,BTC-BRL,BTC,BRL,310473.95654359,311077.5305757,313357.60348023,308847.71072811,awesomeapi,market_api
2026-04-20,BTC-BRL,BTC,BRL,317812.5285545,318185.35356702,319401.88016025,317080.62888718,awesomeapi,market_api
2026-04-21,BTC-BRL,BTC,BRL,335710.39668625,336025.71947745,336711.27955279,334764.04162009,awesomeapi,market_api
2026-04-22,BTC-BRL,BTC,BRL,351386.16844045,351857.48002338,352366.57761676,350394.04695572,awesomeapi,market_api
2026-04-23,BTC-BRL,BTC,BRL,339774.54217563,340189.32893791,341656.30156496,338720.87472243,awesomeapi,market_api
2026-04-24,BTC-BRL,BTC,BRL,360475.48193454,360658.12532206,361752.93333759,359074.26397859,awesomeapi,market_api
2026-04-25,BTC-BRL,BTC,BRL,354497.29250027,355100.0700064,357802.45041897,352637.04839674,awesomeapi,market_api
2026-04-26,BTC-BRL,BTC,BRL,368170.44749105,368578.2110215,371005.30481059,365587.59332355,awesomeapi,market_api
2026-04-27,BTC-BRL,BTC,BRL,369782.86171481,370069.89097346,370841.00017278,367748.7249734,awesomeapi,market_api
2026-04-28,BTC-BRL,BTC,BRL,365188.22525655,365680.22237045,366323.83677448,363601.04859345,awesomeapi,market_api
2026-04-29,BTC-BRL,BTC,BRL,342813.36542625,343142.09413132,344215.60428249,340864.09773256,awesomeapi,market_api
2026-04-30,BTC-BRL,BTC,BRL,341440.48090738,341945.67466427,343514.77248385,340207.3165416,awesomeapi,market_api
2026-05-01,BTC-BRL,BTC,BRL,323488.08220684,323699.77558031,326261.98077018,321600.71122158,awesomeapi,market_api
2026-05-02,BTC-BRL,BTC,BRL,335086.90048655,335285.67697671,336449.01935366,332261.3571921,awesomeapi,market_api
2026-05-03,BTC-BRL,BTC,BRL,353546.08154318,354121.50942873,356730.30601596,351136.06304707,awesomeapi,market_api
2026-05-04,BTC-BRL,BTC,BRL,344392.10719011,344782.77144252,346256.32921096,343168.82630279,awesomeapi,market_api
2025-11-06,KPW-BRL,KPW,BRL,0.0056,0.00560827,0.00563741,0.00558186,manual_or_alternative,low_liquidity_reference
2025-11-07,KPW-BRL,KPW,BRL,0.00560704,0.0056173,0.00563479,0.0055936,manual_or_alternative,low_liquidity_reference
2025-11-08,KPW-BRL,KPW,BRL,0.00559106,0.0055966,0.00564114,0.00553886,manual_or_alternative,low_liquidity_reference
2025-11-09,KPW-BRL,KPW,BRL,0.00557728,0.00558417,0.0056311,0.00552707,manual_or_alternative,low_liquidity_reference
2025-11-10,KPW-BRL,KPW,BRL,0.00559484,0.00560456,0.00564451,0.00556655,manual_or_alternative,low_liquidity_reference
2025-11-11,KPW-BRL,KPW,BRL,0.00559425,0.0056034,0.00563128,0.00555086,manual_or_alternative,low_liquidity_reference
2025-11-12,KPW-BRL,KPW,BRL,0.00563346,0.00563778,0.00567769,0.00557904,manual_or_alternative,low_liquidity_reference
2025-11-13,KPW-BRL,KPW,BRL,0.00562288,0.00562824,0.00567848,0.00559461,manual_or_alternative,low_liquidity_reference
2025-11-14,KPW-BRL,KPW,BRL,0.00564563,0.00565015,0.005662,0.00559889,manual_or_alternative,low_liquidity_reference
2025-11-15,KPW-BRL,KPW,BRL,0.00564812,0.00565564,0.00567329,0.00560933,manual_or_alternative,low_liquidity_reference
2025-11-16,KPW-BRL,KPW,BRL,0.00566638,0.00567203,0.00569803,0.00561594,manual_or_alternative,low_liquidity_reference
2025-11-17,KPW-BRL,KPW,BRL,0.00565653,0.00566502,0.00570234,0.00561881,manual_or_alternative,low_liquidity_reference
2025-11-18,KPW-BRL,KPW,BRL,0.00565569,0.00566693,0.00567792,0.00563251,manual_or_alternative,low_liquidity_reference
2025-11-19,KPW-BRL,KPW,BRL,0.00565336,0.00565697,0.00568972,0.00561431,manual_or_alternative,low_liquidity_reference
2025-11-20,KPW-BRL,KPW,BRL,0.00563473,0.00564369,0.00566112,0.00562291,manual_or_alternative,low_liquidity_reference
2025-11-21,KPW-BRL,KPW,BRL,0.00564994,0.00565812,0.00570638,0.00562532,manual_or_alternative,low_liquidity_reference
2025-11-22,KPW-BRL,KPW,BRL,0.00566492,0.00566931,0.00568902,0.00563431,manual_or_alternative,low_liquidity_reference
2025-11-23,KPW-BRL,KPW,BRL,0.00567865,0.00568363,0.00570577,0.0056383,manual_or_alternative,low_liquidity_reference
2025-11-24,KPW-BRL,KPW,BRL,0.00571384,0.00571966,0.00574338,0.00570059,manual_or_alternative,low_liquidity_reference
2025-11-25,KPW-BRL,KPW,BRL,0.00574726,0.00575804,0.00577746,0.00572067,manual_or_alternative,low_liquidity_reference
2025-11-26,KPW-BRL,KPW,BRL,0.00573892,0.00574254,0.00577952,0.00568779,manual_or_alternative,low_liquidity_reference
2025-11-27,KPW-BRL,KPW,BRL,0.00574777,0.005751,0.00576595,0.00572955,manual_or_alternative,low_liquidity_reference
2025-11-28,KPW-BRL,KPW,BRL,0.00573372,0.00574177,0.00578745,0.00570218,manual_or_alternative,low_liquidity_reference
2025-11-29,KPW-BRL,KPW,BRL,0.00573455,0.00574037,0.00578115,0.00568901,manual_or_alternative,low_liquidity_reference
2025-11-30,KPW-BRL,KPW,BRL,0.00572108,0.00572605,0.00573988,0.00569326,manual_or_alternative,low_liquidity_reference
2025-12-01,KPW-BRL,KPW,BRL,0.00575844,0.00576801,0.00580197,0.00571625,manual_or_alternative,low_liquidity_reference
2025-12-02,KPW-BRL,KPW,BRL,0.0057671,0.00577716,0.00579142,0.0057399,manual_or_alternative,low_liquidity_reference
2025-12-03,KPW-BRL,KPW,BRL,0.00576236,0.00576561,0.00581393,0.00572399,manual_or_alternative,low_liquidity_reference
2025-12-04,KPW-BRL,KPW,BRL,0.00579016,0.00579564,0.00580496,0.00574507,manual_or_alternative,low_liquidity_reference
2025-12-05,KPW-BRL,KPW,BRL,0.00574018,0.00574949,0.00578225,0.00571934,manual_or_alternative,low_liquidity_reference
2025-12-06,KPW-BRL,KPW,BRL,0.00569422,0.00570487,0.00573992,0.00565287,manual_or_alternative,low_liquidity_reference
2025-12-07,KPW-BRL,KPW,BRL,0.00571263,0.00572106,0.00576539,0.00565878,manual_or_alternative,low_liquidity_reference
2025-12-08,KPW-BRL,KPW,BRL,0.0057143,0.00572226,0.00574477,0.00568624,manual_or_alternative,low_liquidity_reference
2025-12-09,KPW-BRL,KPW,BRL,0.00572031,0.0057302,0.00576125,0.00570533,manual_or_alternative,low_liquidity_reference
2025-12-10,KPW-BRL,KPW,BRL,0.00569024,0.0056943,0.0057426,0.0056386,manual_or_alternative,low_liquidity_reference
2025-12-11,KPW-BRL,KPW,BRL,0.00569,0.00570097,0.00572086,0.00564293,manual_or_alternative,low_liquidity_reference
2025-12-12,KPW-BRL,KPW,BRL,0.00573588,0.00574588,0.00576184,0.00571774,manual_or_alternative,low_liquidity_reference
2025-12-13,KPW-BRL,KPW,BRL,0.00575508,0.00576657,0.00576798,0.00571607,manual_or_alternative,low_liquidity_reference
2025-12-14,KPW-BRL,KPW,BRL,0.00575928,0.00576777,0.00580221,0.00573598,manual_or_alternative,low_liquidity_reference
2025-12-15,KPW-BRL,KPW,BRL,0.00574945,0.00575855,0.0057709,0.00569982,manual_or_alternative,low_liquidity_reference
2025-12-16,KPW-BRL,KPW,BRL,0.00574066,0.00574542,0.00578414,0.0056932,manual_or_alternative,low_liquidity_reference
2025-12-17,KPW-BRL,KPW,BRL,0.00569206,0.00569652,0.00571428,0.0056452,manual_or_alternative,low_liquidity_reference
2025-12-18,KPW-BRL,KPW,BRL,0.00569821,0.00570179,0.0057183,0.00566605,manual_or_alternative,low_liquidity_reference
2025-12-19,KPW-BRL,KPW,BRL,0.00571776,0.0057286,0.0057549,0.0056886,manual_or_alternative,low_liquidity_reference
2025-12-20,KPW-BRL,KPW,BRL,0.00568201,0.00569319,0.00571446,0.00565093,manual_or_alternative,low_liquidity_reference
2025-12-21,KPW-BRL,KPW,BRL,0.00566727,0.0056736,0.00569275,0.00564116,manual_or_alternative,low_liquidity_reference
2025-12-22,KPW-BRL,KPW,BRL,0.00564131,0.00564995,0.00565444,0.00559926,manual_or_alternative,low_liquidity_reference
2025-12-23,KPW-BRL,KPW,BRL,0.00561981,0.00562431,0.00564832,0.00560198,manual_or_alternative,low_liquidity_reference
2025-12-24,KPW-BRL,KPW,BRL,0.00562129,0.00562876,0.00566533,0.0055941,manual_or_alternative,low_liquidity_reference
2025-12-25,KPW-BRL,KPW,BRL,0.0055747,0.00557886,0.00559596,0.00552707,manual_or_alternative,low_liquidity_reference
2025-12-26,KPW-BRL,KPW,BRL,0.00558868,0.00559372,0.00563449,0.0055627,manual_or_alternative,low_liquidity_reference
2025-12-27,KPW-BRL,KPW,BRL,0.00560581,0.0056102,0.00564964,0.00557359,manual_or_alternative,low_liquidity_reference
2025-12-28,KPW-BRL,KPW,BRL,0.00560046,0.00560353,0.00565467,0.00558264,manual_or_alternative,low_liquidity_reference
2025-12-29,KPW-BRL,KPW,BRL,0.00554517,0.00555088,0.00557333,0.00551237,manual_or_alternative,low_liquidity_reference
2025-12-30,KPW-BRL,KPW,BRL,0.00552335,0.00553261,0.00553466,0.0054711,manual_or_alternative,low_liquidity_reference
2025-12-31,KPW-BRL,KPW,BRL,0.00555086,0.00555902,0.00560418,0.00550346,manual_or_alternative,low_liquidity_reference
2026-01-01,KPW-BRL,KPW,BRL,0.00548946,0.00549984,0.00552683,0.00546279,manual_or_alternative,low_liquidity_reference
2026-01-02,KPW-BRL,KPW,BRL,0.0054821,0.00548848,0.00552192,0.00545241,manual_or_alternative,low_liquidity_reference
2026-01-03,KPW-BRL,KPW,BRL,0.0054565,0.00546522,0.00547142,0.00540936,manual_or_alternative,low_liquidity_reference
2026-01-04,KPW-BRL,KPW,BRL,0.00547433,0.00547875,0.00552662,0.00545657,manual_or_alternative,low_liquidity_reference
2026-01-05,KPW-BRL,KPW,BRL,0.00545982,0.00546361,0.0055062,0.00541314,manual_or_alternative,low_liquidity_reference
2026-01-06,KPW-BRL,KPW,BRL,0.00546892,0.00547771,0.00552188,0.00544614,manual_or_alternative,low_liquidity_reference
2026-01-07,KPW-BRL,KPW,BRL,0.00548156,0.0054911,0.00550796,0.00544703,manual_or_alternative,low_liquidity_reference
2026-01-08,KPW-BRL,KPW,BRL,0.0055221,0.00552855,0.0055334,0.00548568,manual_or_alternative,low_liquidity_reference
2026-01-09,KPW-BRL,KPW,BRL,0.00551789,0.00552684,0.00553663,0.00546573,manual_or_alternative,low_liquidity_reference
2026-01-10,KPW-BRL,KPW,BRL,0.00552647,0.00553363,0.0055454,0.00548686,manual_or_alternative,low_liquidity_reference
2026-01-11,KPW-BRL,KPW,BRL,0.00549391,0.00549824,0.00550769,0.00545281,manual_or_alternative,low_liquidity_reference
2026-01-12,KPW-BRL,KPW,BRL,0.00552035,0.00552403,0.00553608,0.00547663,manual_or_alternative,low_liquidity_reference
2026-01-13,KPW-BRL,KPW,BRL,0.00550383,0.00550704,0.00555049,0.00545777,manual_or_alternative,low_liquidity_reference
2026-01-14,KPW-BRL,KPW,BRL,0.00549176,0.00549567,0.00552552,0.00547653,manual_or_alternative,low_liquidity_reference
2026-01-15,KPW-BRL,KPW,BRL,0.00549155,0.0054995,0.0055053,0.00543907,manual_or_alternative,low_liquidity_reference
2026-01-16,KPW-BRL,KPW,BRL,0.00545749,0.00546192,0.00549822,0.00544098,manual_or_alternative,low_liquidity_reference
2026-01-17,KPW-BRL,KPW,BRL,0.00546276,0.00546721,0.00549339,0.00542679,manual_or_alternative,low_liquidity_reference
2026-01-18,KPW-BRL,KPW,BRL,0.00548417,0.00549513,0.00549628,0.00547319,manual_or_alternative,low_liquidity_reference
2026-01-19,KPW-BRL,KPW,BRL,0.00549087,0.0054965,0.00551794,0.00544107,manual_or_alternative,low_liquidity_reference
2026-01-20,KPW-BRL,KPW,BRL,0.00545625,0.00546645,0.0055056,0.00543909,manual_or_alternative,low_liquidity_reference
2026-01-21,KPW-BRL,KPW,BRL,0.00545382,0.00545992,0.00549727,0.00542927,manual_or_alternative,low_liquidity_reference
2026-01-22,KPW-BRL,KPW,BRL,0.00547028,0.00547846,0.0054916,0.00544519,manual_or_alternative,low_liquidity_reference
2026-01-23,KPW-BRL,KPW,BRL,0.00542946,0.00543918,0.0054512,0.00537672,manual_or_alternative,low_liquidity_reference
2026-01-24,KPW-BRL,KPW,BRL,0.00540639,0.00541158,0.00541822,0.00538455,manual_or_alternative,low_liquidity_reference
2026-01-25,KPW-BRL,KPW,BRL,0.00542562,0.00542972,0.00545847,0.00540987,manual_or_alternative,low_liquidity_reference
2026-01-26,KPW-BRL,KPW,BRL,0.00543175,0.00543957,0.00548063,0.00540513,manual_or_alternative,low_liquidity_reference
2026-01-27,KPW-BRL,KPW,BRL,0.00544097,0.00544507,0.00546927,0.00539588,manual_or_alternative,low_liquidity_reference
2026-01-28,KPW-BRL,KPW,BRL,0.00548171,0.00548932,0.00549711,0.00544719,manual_or_alternative,low_liquidity_reference
2026-01-29,KPW-BRL,KPW,BRL,0.00549226,0.00549887,0.00551762,0.00547644,manual_or_alternative,low_liquidity_reference
2026-01-30,KPW-BRL,KPW,BRL,0.00550699,0.00551785,0.00552576,0.00548749,manual_or_alternative,low_liquidity_reference
2026-01-31,KPW-BRL,KPW,BRL,0.00556698,0.00557098,0.00560351,0.00553608,manual_or_alternative,low_liquidity_reference
2026-02-01,KPW-BRL,KPW,BRL,0.0055625,0.00556736,0.00559273,0.0055214,manual_or_alternative,low_liquidity_reference
2026-02-02,KPW-BRL,KPW,BRL,0.00554502,0.00555014,0.00559671,0.00552034,manual_or_alternative,low_liquidity_reference
2026-02-03,KPW-BRL,KPW,BRL,0.00555479,0.00555922,0.00560832,0.00550766,manual_or_alternative,low_liquidity_reference
2026-02-04,KPW-BRL,KPW,BRL,0.00556482,0.00557046,0.00561341,0.00553059,manual_or_alternative,low_liquidity_reference
2026-02-05,KPW-BRL,KPW,BRL,0.00555337,0.00555904,0.00560178,0.00550885,manual_or_alternative,low_liquidity_reference
2026-02-06,KPW-BRL,KPW,BRL,0.00553072,0.00553595,0.00556862,0.00550331,manual_or_alternative,low_liquidity_reference
2026-02-07,KPW-BRL,KPW,BRL,0.00558209,0.00558489,0.00563621,0.00554638,manual_or_alternative,low_liquidity_reference
2026-02-08,KPW-BRL,KPW,BRL,0.00558967,0.00559748,0.00562768,0.00555387,manual_or_alternative,low_liquidity_reference
2026-02-09,KPW-BRL,KPW,BRL,0.00557358,0.00557879,0.00562805,0.00553471,manual_or_alternative,low_liquidity_reference
2026-02-10,KPW-BRL,KPW,BRL,0.00559428,0.0056027,0.00562582,0.0055702,manual_or_alternative,low_liquidity_reference
2026-02-11,KPW-BRL,KPW,BRL,0.00559211,0.00559545,0.00561897,0.00557305,manual_or_alternative,low_liquidity_reference
2026-02-12,KPW-BRL,KPW,BRL,0.00558674,0.00559508,0.0056372,0.00556203,manual_or_alternative,low_liquidity_reference
2026-02-13,KPW-BRL,KPW,BRL,0.00559958,0.00560518,0.00564081,0.00558169,manual_or_alternative,low_liquidity_reference
2026-02-14,KPW-BRL,KPW,BRL,0.00557092,0.00558148,0.00559828,0.00555527,manual_or_alternative,low_liquidity_reference
2026-02-15,KPW-BRL,KPW,BRL,0.00557906,0.00558331,0.00563185,0.00555687,manual_or_alternative,low_liquidity_reference
2026-02-16,KPW-BRL,KPW,BRL,0.00562203,0.00563043,0.0056403,0.00560206,manual_or_alternative,low_liquidity_reference
2026-02-17,KPW-BRL,KPW,BRL,0.00563279,0.00564304,0.00565073,0.00562068,manual_or_alternative,low_liquidity_reference
2026-02-18,KPW-BRL,KPW,BRL,0.0056246,0.00563164,0.00567467,0.00559868,manual_or_alternative,low_liquidity_reference
2026-02-19,KPW-BRL,KPW,BRL,0.00561347,0.00561736,0.00566881,0.00557185,manual_or_alternative,low_liquidity_reference
2026-02-20,KPW-BRL,KPW,BRL,0.00560454,0.00561449,0.00564947,0.00556202,manual_or_alternative,low_liquidity_reference
2026-02-21,KPW-BRL,KPW,BRL,0.00559913,0.00560516,0.00562485,0.00555581,manual_or_alternative,low_liquidity_reference
2026-02-22,KPW-BRL,KPW,BRL,0.00559094,0.00559975,0.00564464,0.00555433,manual_or_alternative,low_liquidity_reference
2026-02-23,KPW-BRL,KPW,BRL,0.00561172,0.005617,0.00564492,0.00557294,manual_or_alternative,low_liquidity_reference
2026-02-24,KPW-BRL,KPW,BRL,0.00557309,0.00557945,0.00561951,0.00553588,manual_or_alternative,low_liquidity_reference
2026-02-25,KPW-BRL,KPW,BRL,0.00559259,0.00559546,0.00562927,0.00555305,manual_or_alternative,low_liquidity_reference
2026-02-26,KPW-BRL,KPW,BRL,0.00558437,0.00559483,0.00561402,0.00554754,manual_or_alternative,low_liquidity_reference
2026-02-27,KPW-BRL,KPW,BRL,0.00559307,0.00559985,0.00562805,0.00557887,manual_or_alternative,low_liquidity_reference
2026-02-28,KPW-BRL,KPW,BRL,0.00556814,0.00557842,0.00561983,0.00553259,manual_or_alternative,low_liquidity_reference
2026-03-01,KPW-BRL,KPW,BRL,0.00559801,0.00560548,0.00561178,0.00556003,manual_or_alternative,low_liquidity_reference
2026-03-02,KPW-BRL,KPW,BRL,0.00562618,0.00563261,0.00566935,0.00561281,manual_or_alternative,low_liquidity_reference
2026-03-03,KPW-BRL,KPW,BRL,0.00564806,0.0056569,0.00567232,0.00560731,manual_or_alternative,low_liquidity_reference
2026-03-04,KPW-BRL,KPW,BRL,0.00561412,0.00562221,0.00563553,0.00558311,manual_or_alternative,low_liquidity_reference
2026-03-05,KPW-BRL,KPW,BRL,0.00563302,0.00564289,0.00567157,0.00561865,manual_or_alternative,low_liquidity_reference
2026-03-06,KPW-BRL,KPW,BRL,0.00564242,0.00564899,0.00566778,0.00560217,manual_or_alternative,low_liquidity_reference
2026-03-07,KPW-BRL,KPW,BRL,0.00560647,0.00561444,0.00561815,0.005568,manual_or_alternative,low_liquidity_reference
2026-03-08,KPW-BRL,KPW,BRL,0.00560621,0.00561519,0.0056519,0.00559235,manual_or_alternative,low_liquidity_reference
2026-03-09,KPW-BRL,KPW,BRL,0.00561466,0.00562003,0.00564481,0.00559536,manual_or_alternative,low_liquidity_reference
2026-03-10,KPW-BRL,KPW,BRL,0.00562743,0.0056338,0.00564189,0.00561108,manual_or_alternative,low_liquidity_reference
2026-03-11,KPW-BRL,KPW,BRL,0.0056317,0.00564017,0.0056548,0.00558839,manual_or_alternative,low_liquidity_reference
2026-03-12,KPW-BRL,KPW,BRL,0.00563855,0.00564177,0.00567521,0.00560961,manual_or_alternative,low_liquidity_reference
2026-03-13,KPW-BRL,KPW,BRL,0.00567206,0.00568168,0.00571898,0.00564368,manual_or_alternative,low_liquidity_reference
2026-03-14,KPW-BRL,KPW,BRL,0.00570016,0.00570834,0.00572194,0.0056623,manual_or_alternative,low_liquidity_reference
2026-03-15,KPW-BRL,KPW,BRL,0.00563508,0.00563858,0.00566594,0.00561557,manual_or_alternative,low_liquidity_reference
2026-03-16,KPW-BRL,KPW,BRL,0.00562821,0.00563848,0.00565949,0.00559035,manual_or_alternative,low_liquidity_reference
2026-03-17,KPW-BRL,KPW,BRL,0.00562478,0.00563063,0.00564902,0.0056044,manual_or_alternative,low_liquidity_reference
2026-03-18,KPW-BRL,KPW,BRL,0.00558564,0.00559607,0.00563254,0.00556851,manual_or_alternative,low_liquidity_reference
2026-03-19,KPW-BRL,KPW,BRL,0.00558802,0.00559708,0.00561791,0.00557616,manual_or_alternative,low_liquidity_reference
2026-03-20,KPW-BRL,KPW,BRL,0.00561622,0.00562348,0.00563329,0.00559555,manual_or_alternative,low_liquidity_reference
2026-03-21,KPW-BRL,KPW,BRL,0.00559209,0.00560072,0.00561477,0.005541,manual_or_alternative,low_liquidity_reference
2026-03-22,KPW-BRL,KPW,BRL,0.00559989,0.00560821,0.00564838,0.00556113,manual_or_alternative,low_liquidity_reference
2026-03-23,KPW-BRL,KPW,BRL,0.00557966,0.00558972,0.00560696,0.00554399,manual_or_alternative,low_liquidity_reference
2026-03-24,KPW-BRL,KPW,BRL,0.00556494,0.00557203,0.00561631,0.00554647,manual_or_alternative,low_liquidity_reference
2026-03-25,KPW-BRL,KPW,BRL,0.0055981,0.00560576,0.00564309,0.00557034,manual_or_alternative,low_liquidity_reference
2026-03-26,KPW-BRL,KPW,BRL,0.00558624,0.0055963,0.00561408,0.00556732,manual_or_alternative,low_liquidity_reference
2026-03-27,KPW-BRL,KPW,BRL,0.00559684,0.00560454,0.00562687,0.00558497,manual_or_alternative,low_liquidity_reference
2026-03-28,KPW-BRL,KPW,BRL,0.00555523,0.00555859,0.00557502,0.00550993,manual_or_alternative,low_liquidity_reference
2026-03-29,KPW-BRL,KPW,BRL,0.00559689,0.00560718,0.00563252,0.00558097,manual_or_alternative,low_liquidity_reference
2026-03-30,KPW-BRL,KPW,BRL,0.00561066,0.00561797,0.00566029,0.0055658,manual_or_alternative,low_liquidity_reference
2026-03-31,KPW-BRL,KPW,BRL,0.00560685,0.0056121,0.00562362,0.00555523,manual_or_alternative,low_liquidity_reference
2026-04-01,KPW-BRL,KPW,BRL,0.00562004,0.00563005,0.00563369,0.00557176,manual_or_alternative,low_liquidity_reference
2026-04-02,KPW-BRL,KPW,BRL,0.00558862,0.00559223,0.00560263,0.00554353,manual_or_alternative,low_liquidity_reference
2026-04-03,KPW-BRL,KPW,BRL,0.00561534,0.00562266,0.00564519,0.0055635,manual_or_alternative,low_liquidity_reference
2026-04-04,KPW-BRL,KPW,BRL,0.00560834,0.00561821,0.00562214,0.00556948,manual_or_alternative,low_liquidity_reference
2026-04-05,KPW-BRL,KPW,BRL,0.00560404,0.00561334,0.00563993,0.00554877,manual_or_alternative,low_liquidity_reference
2026-04-06,KPW-BRL,KPW,BRL,0.0055933,0.00560186,0.00560915,0.00557324,manual_or_alternative,low_liquidity_reference
2026-04-07,KPW-BRL,KPW,BRL,0.00558059,0.0055903,0.00563625,0.00556504,manual_or_alternative,low_liquidity_reference
